gov_hereditary_despotic_monarchy_norse;Hereditary Despotic [PrimaryTitle.GetRulerTitle];[PrimaryTitle.GetRulerTitle] (régime héréditaire et despotique);[PrimaryTitle.GetRulerTitle] (Despotisch und mit Erbfolge);;[PrimaryTitle.GetRulerTitle] despótico hereditario ;;;;;;;;;x
gov_hereditary_despotic_monarchy_tengri;Hereditary Despotic [PrimaryTitle.GetRulerTitle];[PrimaryTitle.GetRulerTitle] (régime héréditaire et despotique);[PrimaryTitle.GetRulerTitle] (Despotisch und mit Erbfolge);;[PrimaryTitle.GetRulerTitle] despótico hereditario ;;;;;;;;;x
gov_muslim_absolute_monarchy;Absolute [PrimaryTitle.GetRulerTitle];[PrimaryTitle.GetRulerTitle] (régime absolu);[PrimaryTitle.GetRulerTitle] (Absolut);;[PrimaryTitle.GetRulerTitle] absoluto;;;;;;;;;x
gov_muslim_aristocratic_monarchy;Aristocratic [PrimaryTitle.GetRulerTitle];[PrimaryTitle.GetRulerTitle] (régime aristocratique);[PrimaryTitle.GetRulerTitle] (Aristokratisch);;[PrimaryTitle.GetRulerTitle] aristocrático;;;;;;;;;x
gov_muslim_despotic_monarchy;Despotic [PrimaryTitle.GetRulerTitle];[PrimaryTitle.GetRulerTitle] (régime despotique);[PrimaryTitle.GetRulerTitle] (Despotisch);;[PrimaryTitle.GetRulerTitle] despótico;;;;;;;;;x
gov_aristocratic_republic;Aristocratic [PrimaryTitle.GetRulerTitle];[PrimaryTitle.GetRulerTitle] (régime aristocratique);[PrimaryTitle.GetRulerTitle] (Aristokratisch);;[PrimaryTitle.GetRulerTitle] aristocrático;;;;;;;;;x
gov_plutocratic_republic;Plutocratic [PrimaryTitle.GetRulerTitle];[PrimaryTitle.GetRulerTitle] (régime ploutocratique);[PrimaryTitle.GetRulerTitle] (Plutokratisch);;[PrimaryTitle.GetRulerTitle] plutocrático;;;;;;;;;x
gov_oligarchic_republic;Oligarchic [PrimaryTitle.GetRulerTitle];[PrimaryTitle.GetRulerTitle] (régime oligarchique);[PrimaryTitle.GetRulerTitle] (Oligarchisch);;[PrimaryTitle.GetRulerTitle] oligárquico;;;;;;;;;x
gov_chiefdom;[Religion.GetGroupName] [PrimaryTitle.GetRulerTitle];[PrimaryTitle.GetRulerTitle] ([Religion.GetGroupName]);[Religion.GetGroupName] [PrimaryTitle.GetRulerTitle];;[PrimaryTitle.GetRulerTitle] [Religion.GetGroupName];;;;;;;;;x
gov_grand_chiefdom;[Religion.GetGroupName] [PrimaryTitle.GetRulerTitle];[PrimaryTitle.GetRulerTitle] ([Religion.GetGroupName]);[Religion.GetGroupName] [PrimaryTitle.GetRulerTitle];;[PrimaryTitle.GetRulerTitle] [Religion.GetGroupName];;;;;;;;;x
gov_noble_chiefdom;Noble [Religion.GetGroupName] [PrimaryTitle.GetRulerTitle];[PrimaryTitle.GetRulerTitle] ([Religion.GetGroupName]) noble;[Religion.GetGroupName] [PrimaryTitle.GetRulerTitle] (Adlige);;Noble [PrimaryTitle.GetRulerTitle] [Religion.GetGroupName];;;;;;;;;x
gov_hereditary_zun;Hereditary [PrimaryTitle.GetRulerTitle] of the Sun;[PrimaryTitle.GetRulerTitle] du Soleil (régime héréditaire);Erbfolge-[PrimaryTitle.GetRulerTitle] der Sonne;;[PrimaryTitle.GetRulerTitle] hereditario del Sol;;;;;;;;;x
gov_electorial_zun;Elective [PrimaryTitle.GetRulerTitle] of the Sun;[PrimaryTitle.GetRulerTitle] du Soleil (régime électoral);Wahl-[PrimaryTitle.GetRulerTitle] der Sonne;;[PrimaryTitle.GetRulerTitle] electivo del Sol;;;;;;;;;x
gov_terror;[PrimaryTitle.GetRulerTitle] of Terror;[PrimaryTitle.GetRulerTitle] de terreur;[PrimaryTitle.GetRulerTitle] des Schreckens;;[PrimaryTitle.GetRulerTitle] del Terror;;;;;;;;;x
gov_electorial_absolute_hre;Elective Absolute [PrimaryTitle.GetRulerTitle];[PrimaryTitle.GetRulerTitle] (régime électoral et absolu);[PrimaryTitle.GetRulerTitle] (Absolut und mit Elektorat);;[PrimaryTitle.GetRulerTitle] absoluto electivo;;;;;;;;;x
gov_hereditary_absolute_hre;Hereditary Absolute [PrimaryTitle.GetRulerTitle];[PrimaryTitle.GetRulerTitle] (régime héréditaire et absolu);[PrimaryTitle.GetRulerTitle] (Absolut und mit Erbfolge);;[PrimaryTitle.GetRulerTitle] absoluto hereditario ;;;;;;;;;x
gov_electorial_despotic_hre;Elective Despotic [PrimaryTitle.GetRulerTitle];[PrimaryTitle.GetRulerTitle] (régime électoral et despotique);[PrimaryTitle.GetRulerTitle] (Despotisch und mit Elektorat);;[PrimaryTitle.GetRulerTitle] despótico electivo;;;;;;;;;x
gov_hereditary_despotic_hre;Hereditary Despotic [PrimaryTitle.GetRulerTitle];[PrimaryTitle.GetRulerTitle] (régime héréditaire et despotique);[PrimaryTitle.GetRulerTitle] (Despotisch und mit Erbfolge);;[PrimaryTitle.GetRulerTitle] despótico hereditario;;;;;;;;;x
gov_aristocratic_electorial_hre;Elective Aristocratic [PrimaryTitle.GetRulerTitle];[PrimaryTitle.GetRulerTitle] (régime électoral et aristocratique);[PrimaryTitle.GetRulerTitle] (Aristokratisch und mit Elektorat);;[PrimaryTitle.GetRulerTitle] aristocrático electivo;;;;;;;;;x
gov_aristocratic_hereditary_hre;Hereditary Aristocratic [PrimaryTitle.GetRulerTitle];[PrimaryTitle.GetRulerTitle] (régime héréditaire et aristocratique);[PrimaryTitle.GetRulerTitle] (Aristokratisch und mit Erbfolge);;[PrimaryTitle.GetRulerTitle] aristocrático hereditario;;;;;;;;;x
gov_khaganate;[Culture.GetName] [PrimaryTitle.GetRulerTitle];[PrimaryTitle.GetRulerTitle] ([Culture.GetName]);[Culture.GetName] [PrimaryTitle.GetRulerTitle];;[PrimaryTitle.GetRulerTitle] [Culture.GetName];;;;;;;;;x
gov_clan;[GetOnlyDynastyName];[GetOnlyDynastyName];[GetOnlyDynastyName];;[GetOnlyDynastyName];;;;;;;;;x
gov_norse_chiefdom;[Religion.GetName] [PrimaryTitle.GetRulerTitle];[PrimaryTitle.GetRulerTitle] ([Religion.GetName]);[Religion.GetName] [PrimaryTitle.GetRulerTitle];;[PrimaryTitle.GetRulerTitle] [Religion.GetName];;;;;;;;;x
gov_noble_norse_chiefdom;Noble [Religion.GetName] [PrimaryTitle.GetRulerTitle];[PrimaryTitle.GetRulerTitle] ([Religion.GetName]) noble;[Religion.GetName] [PrimaryTitle.GetRulerTitle] (Adlige);;Noble [PrimaryTitle.GetRulerTitle] [Religion.GetName];;;;;;;;;x
gov_muslim_chiefdom;[Religion.GetGroupName] [PrimaryTitle.GetRulerTitle];[PrimaryTitle.GetRulerTitle] ([Religion.GetGroupName]);[Religion.GetGroupName] [PrimaryTitle.GetRulerTitle];;[PrimaryTitle.GetRulerTitle] [Religion.GetName];;;;;;;;;x
gov_noble_muslim_chiefdom;Noble [Religion.GetGroupName] [PrimaryTitle.GetRulerTitle];[PrimaryTitle.GetRulerTitle] ([Religion.GetGroupName]) noble;[Religion.GetGroupName] [PrimaryTitle.GetRulerTitle] (Adlige);;Noble [PrimaryTitle.GetRulerTitle] [Religion.GetName];;;;;;;;;x
gov_african_chiefdom;[Religion.GetGroupName] [PrimaryTitle.GetRulerTitle];[PrimaryTitle.GetRulerTitle] ([Religion.GetGroupName]);[Religion.GetGroupName] [PrimaryTitle.GetRulerTitle];;[PrimaryTitle.GetRulerTitle] [Religion.GetName];;;;;;;;;x
gov_noble_african_chiefdom;Noble [Religion.GetGroupName] [PrimaryTitle.GetRulerTitle];[PrimaryTitle.GetRulerTitle] ([Religion.GetGroupName]) noble;[Religion.GetGroupName] [PrimaryTitle.GetRulerTitle] (Adlige);;Noble [PrimaryTitle.GetRulerTitle] [Religion.GetName];;;;;;;;;x
gov_elective_muslim_aristocratic_monarchy;Elective Aristocratic [PrimaryTitle.GetRulerTitle];[PrimaryTitle.GetRulerTitle] (régime électoral et aristocratique);Aristokratie mit Elektorat [PrimaryTitle.GetRulerTitle];;Aristocrático electivo [PrimaryTitle.GetRulerTitle];;;;;;;;;x
gov_elective_muslim_despotic_monarchy;Elective Despotic [PrimaryTitle.GetRulerTitle];[PrimaryTitle.GetRulerTitle] (régime électoral et despotique);Despotie mit Elektorat [PrimaryTitle.GetRulerTitle];;Despótico electivo [PrimaryTitle.GetRulerTitle];;;;;;;;;x
gov_elective_muslim_absolute_monarchy;Elective Absolute [PrimaryTitle.GetRulerTitle];[PrimaryTitle.GetRulerTitle] (régime électoral et absolu);Absolut mit Elektorat [PrimaryTitle.GetRulerTitle];;Absoluto electivo [PrimaryTitle.GetRulerTitle];;;;;;;;;x
